,feature,rmse_median_SANS,rmse_25perc_SANS,rmse_75perc_SANS,r2_median_SANS,r2_25perc_SANS,r2_75perc_SANS,r_median_SANS,r_25perc_SANS,r_75perc_SANS
143,LPStheta_clusteringcoefficient,5.331894215134705,5.159102747636981,5.5981077597377205,-0.08782166685996784,-0.12540795668521376,-0.035543443260132535,-0.11629537424073705,-0.18651687745594053,0.018605806092382667
144,LPStheta_nodestrength,5.308332873819982,5.1140457518794875,5.501847820165354,-0.050009394016069186,-0.09774139089206302,-0.014916880054185677,-0.06738830799915414,-0.16813725434773755,0.05496476666536532
145,LT95Alpha,5.138257324934349,4.982296826245469,5.310244534218663,0.013214983818314652,-0.046830738398766,0.08398265450609019,0.19337427670204682,0.12343324824166492,0.29728299723724194
146,LT95Beta,5.383130859640742,5.136959119133193,5.585029677135411,-0.08436352785863022,-0.13784496359444381,-0.043144911019972476,-0.06794773866440067,-0.14119433270710585,0.008705295405823325
147,LT95Delta,5.349660555244489,5.086137746046754,5.504620500160594,-0.05975739241461675,-0.09190147774673729,-0.03570007909691003,-0.1104028612835429,-0.17921602535706502,-0.0316997077893097
148,LT95Gamma,5.333492661393398,5.167992944980158,5.4682238152646825,-0.07351946493497019,-0.13389643534515805,-0.019445617671918047,-0.037866035348617225,-0.1365255278953433,0.07239110806207494
149,LT95Theta,5.333699940927268,5.126825944167736,5.54325983315051,-0.07002281854278325,-0.11524707889232988,-0.02628088932375311,-0.05560184126386924,-0.0999216002553252,0.04467424245999385
150,LyapExp,5.3648581612909485,5.118750341774028,5.624560878151697,-0.07248086228200812,-0.12303910687273406,-0.036244559899630435,-0.1344152027839155,-0.20884483192359654,-0.014288200864699773
151,LZC_exhaustive,5.40907687958077,5.183740634255324,5.637066839313599,-0.09049792717504068,-0.15303579103015902,-0.01945791373996042,-0.05786870814975112,-0.14291218516461782,0.04921841350406416
152,LZC_primitive,5.412046755809275,5.181744630936912,5.621330153910278,-0.10152183387154634,-0.15128695064933773,-0.03220817690791755,-0.06790514775871308,-0.1545601121660758,0.031637300669296396
153,Microstates_Temp_Param,5.329114045489128,5.080344443259349,5.5523503975052595,-0.05347408807857301,-0.13821231356226493,0.006972646343675781,0.09554570336441695,-0.015366121462647833,0.18456928775984954
154,Microstates_Transitions,5.0362032023233265,4.847336465524958,5.242471509717399,0.05063978457553525,0.010659531347802703,0.09140213619030377,0.2557430761220143,0.2001177021936299,0.31724397163668994
155,Mobility,5.415062785785335,5.14214583260505,5.6301104647858775,-0.08913048773128351,-0.15504124764867305,-0.01471255276653799,-0.05448067451171837,-0.15138177453753252,0.07903609164200356
156,rEEG_asymmetry_Alpha,5.237273086575888,5.09112614062858,5.409277880046648,-0.01910439388778118,-0.06269981311100903,0.009562522860725009,0.03721405554564161,-0.06720236323849765,0.12895121547101235
157,rEEG_asymmetry_Beta,5.263565537744453,5.081691229390831,5.45623613853764,-0.03414706580994065,-0.07478905565225558,-0.0027191520733875763,-0.012717267687260947,-0.10018708072678054,0.07957716716247742
158,rEEG_asymmetry_Delta,5.370940138871652,5.195964439503046,5.55196684489866,-0.08416108449108073,-0.11617445819427019,-0.06024436101814945,-0.18002643171051952,-0.25063544911080926,-0.09645139733254939
159,rEEG_asymmetry_Gamma,5.289142141164356,5.055817897017017,5.443814807748491,-0.031567014110994385,-0.0703158300300018,0.00874784437401141,0.06558763646271767,-0.018602980167085413,0.14281732681796053
160,rEEG_asymmetry_Theta,5.257533905581521,5.0645965441086185,5.454557805035997,-0.030829308792657772,-0.07001285020690207,-0.004255382706728483,-0.008888015871495764,-0.09179524117289017,0.06984417476797897
161,rEEG_CV_Alpha,5.122024876941818,4.9205811111289695,5.361594274991351,0.003135680942982777,-0.03566404849276433,0.04671408058724699,0.13577199190871775,0.047985631825648654,0.22984861267603904
162,rEEG_CV_Beta,5.247425353667557,4.990630241980236,5.398953409352806,-0.020208677784787632,-0.05622416571772787,0.021365398641227884,0.09011374821100573,0.020576934669948074,0.169880258184917
163,rEEG_CV_Delta,5.42383140530422,5.231382589229909,5.630055526440582,-0.09891101566807914,-0.1360983402683909,-0.07222542120319508,-0.21205684674578806,-0.27863580089628803,-0.11608800025921466
164,rEEG_CV_Gamma,5.390425329487165,5.151431330307188,5.560954153130165,-0.0626010106907382,-0.13584796933751797,-0.02881164080222076,0.0096370023105205,-0.08112749436713805,0.09322885045064483
165,rEEG_CV_Theta,5.461220170725925,5.266614868923223,5.661913455367086,-0.11951016093796918,-0.1669751293681282,-0.07198970294029344,-0.2193793171610608,-0.30013130749608435,-0.1576197345176622
166,RQA_determinism,5.3448321094042885,5.124529263221076,5.479066388353559,-0.07013096812636244,-0.12073218449160411,-0.003536964786112734,0.0067009814173831575,-0.06408863671936077,0.12321820896717711
167,RQA_entropy,5.314738159067505,5.087462171581686,5.452550265754982,-0.05027183722000661,-0.11346692723229557,-0.005602764653513059,0.0020108924398303807,-0.08841717870500251,0.09851570959454661
168,RQA_laminarity,5.364976137747952,5.1026448538199976,5.514631019384493,-0.052896621063601046,-0.13380149504645678,0.01106690265319557,0.04180163262761583,-0.06686373526074875,0.1522253915730551
169,RQA_max_diag,5.253991653048384,5.10371221567337,5.48795259307388,-0.037631732457041656,-0.09839918675001269,0.005496294397581869,0.05212291217556398,-0.01809184196980645,0.13827837521253628
170,RQA_max_vert,5.342409691423571,5.170402785244931,5.568930973566991,-0.08419523491907122,-0.1254579946560616,-0.04408784768624613,-0.049698425511099216,-0.14954408219175302,0.030429540737678906
171,RQA_mean_diag,5.324225873637355,5.112171721746791,5.443012924262963,-0.05971929796185815,-0.1135629523390353,0.0017867676347930739,0.006500326724803551,-0.0907299290982064,0.12449775110371814
172,RQA_rte,5.329169324097515,5.168054619518017,5.472049953130518,-0.07222226082422323,-0.11548229726252335,-0.006261321271149645,-0.0060271952622441526,-0.049303230370641896,0.11459537851134863
173,RQA_trappingtime,5.392478495794464,5.109628007360435,5.587141003460325,-0.08171611526411737,-0.14468331053270178,-0.024886539184307332,-0.06865438955504814,-0.13843968064112622,0.04762261047487554
174,SampEn,5.379857960426968,5.079089521772984,5.537062181118421,-0.06624479621828505,-0.1332386858986253,-0.008108109364121208,0.008943288726499776,-0.10506585583006074,0.10855368460586812
175,SE_Alpha,5.377846151112942,5.12774529818928,5.613546578850054,-0.07324185414308404,-0.12990879395556487,-0.02714614968651563,0.008536016677685207,-0.07436804049466769,0.09138874389562285
176,SE_Beta,5.283823518653812,5.076826665057247,5.607352141682987,-0.05758672055303993,-0.11795692481998926,0.005376862738696392,0.06587456075586318,-0.039102817393508696,0.14719888879366375
177,SE_Delta,5.3994186678443405,5.218679677541053,5.638810863255701,-0.10281062380851369,-0.1263191914456238,-0.065941636993265,-0.1686891586613206,-0.26245737617395726,-0.11882337196157208
178,SE_Gamma,5.303489183753138,5.162959792186584,5.49513236898213,-0.06796871504165303,-0.11383931258030694,-0.029274140780581936,-0.06926891334951027,-0.1615224343764618,0.013809789619212726
179,SE_Theta,5.297574245843217,5.126546293990283,5.558913569030249,-0.07667950761745201,-0.1087973672151975,-0.03877562632959375,-0.07260845290285721,-0.13608533928312644,0.0022554543941402886
180,slor_alpha,5.26915913745937,5.062601864941963,5.47933625337651,-0.02901491785589283,-0.09104743113171787,0.008709583703318119,0.07996908010824086,-0.011063058204280498,0.14508322691209014
181,slor_beta,5.462501330070886,5.265663109438446,5.714694719345138,-0.134699003454136,-0.17999808695948877,-0.08153600722561583,-0.13069908437757655,-0.21687088809576824,-0.04602617625441519
182,slor_delta,5.314042514933486,5.194480107531849,5.498881453486107,-0.06408349327184892,-0.1260613267025405,-0.015175661310808608,0.013348444619502955,-0.08978738324195663,0.09697303303361801
183,slor_gamma,5.411342398509854,5.248366597926774,5.671793532783059,-0.12346064716781979,-0.1557917558088328,-0.09081289553852162,-0.12395204496622927,-0.1827769576716804,-0.05118248951638223
184,slor_theta,5.314832793827068,5.159130665599276,5.61374500975239,-0.08796126853993713,-0.1368577438839263,-0.018991438366106173,-0.0014136052970786343,-0.09198682087904331,0.1047123501733833
185,Theta,5.5009086687287585,5.320249330216202,5.658857754618062,-0.13846587122326282,-0.19433845210442524,-0.09922149064785435,-0.15418727761120857,-0.22437960106123953,-0.10227153702399114
186,thetaPh_alphaAmp,5.272940308494455,5.149125107579767,5.469975355020719,-0.0634364903143988,-0.0871222856094267,-0.021742799958811232,-0.04725030698474561,-0.11620411978295275,0.03741266454347228
187,thetaPh_betaAmp,5.273698187456027,5.093509959914815,5.40305851496796,-0.04617597459021616,-0.07973147710989736,-0.012876387170417947,-0.04135624980890997,-0.10816304252006582,0.04084701416991901
188,thetaPh_gammaAmp,5.36715185841492,5.134638172425977,5.5704535346718895,-0.07339397999469177,-0.09627605769263836,-0.036030044896956326,-0.10682844082302825,-0.17982320981903072,-0.027926610908816957
189,WT95Alpha,5.166750137991523,4.953384188009373,5.315029313010661,0.008411948107899525,-0.04338512405235728,0.07754674278104973,0.19047908742539077,0.12212369017055122,0.28941657573261753
190,WT95Beta,5.381672609018867,5.132937389300789,5.607664890778915,-0.07597163059257706,-0.15257962051716678,-0.017968330585553693,0.004832363451425126,-0.126969591376938,0.09361763238029971
191,WT95Delta,5.348385659301542,5.185010909928414,5.5198571645196965,-0.06618940686559249,-0.09693990568536787,-0.04448828893526652,-0.11887221680069285,-0.20252252851917146,-0.05547673264570602
192,WT95Gamma,5.239282685590133,5.114492178508611,5.412930256241101,-0.04432374113081661,-0.08527503244776191,0.015407980937608007,0.03904605702636399,-0.03362661313152472,0.17973896987176466
193,WT95Theta,5.268237249652035,5.060340170140083,5.346911297840581,-0.011385879561111034,-0.07710184570672313,0.018523787511074807,0.0940920433473677,0.013958984983373692,0.16848782770865195
