,feature,rmse_median_SAPS,rmse_25perc_SAPS,rmse_75perc_SAPS,r2_median_SAPS,r2_25perc_SAPS,r2_75perc_SAPS,r_median_SAPS,r_25perc_SAPS,r_75perc_SAPS
131,LPSalpha_clusteringcoefficient,3.200590876183613,3.0594781214359514,3.307378405296708,-0.035448069257919324,-0.07637113593995803,0.02118348694790209,0.08430163211104953,-0.0005616934124560869,0.16952746180040656
132,LPSalpha_nodestrength,3.250591346444324,3.108219404069855,3.3310519998033934,-0.05110723728314859,-0.10145517792132142,-0.006276106097029388,-0.0009796441038649045,-0.06706357306621742,0.09430084139089388
133,LPSbeta_betwcentr,3.1997780542444385,3.10869440713972,3.2927649142092013,-0.04054508599665452,-0.07631210468749189,-0.013487131406220043,-0.055617911681322414,-0.16152997569884908,0.01708819356433079
134,LPSbeta_clusteringcoefficient,3.326518213775266,3.200015530824934,3.434640784901807,-0.10431503916863505,-0.1657669550748902,-0.05515555098373709,-0.12354639847402099,-0.2091627657344854,-0.019142652713267733
135,LPSbeta_nodestrength,3.2514419062080133,3.1344736842840115,3.3294737540873056,-0.059768075882362215,-0.09711498394844209,-0.015479965118189831,-0.03696844121020594,-0.11039225450803686,0.060591936752566786
136,LPSdelta_betwcentr,3.1537977071284176,3.073534866290178,3.2393734443388444,-0.0074020000075958325,-0.033726681903586186,0.012978332339220383,0.04777953026712761,-0.03527594729920605,0.12596022928093753
137,LPSdelta_clusteringcoefficient,3.2929127717889592,3.1292415217130545,3.4387924885081858,-0.09721123882544469,-0.14389107946724294,-0.04832748884180438,-0.08520786647562484,-0.13033046261300033,0.02062182017153997
138,LPSdelta_nodestrength,3.249869049741217,3.1662492644921176,3.4018838945375567,-0.07935950356379029,-0.12090162523535974,-0.03879506952188738,-0.09794809023633085,-0.17955528286544897,-0.014117109688650167
139,LPSgamma_betwcentr,3.190020630478931,3.085577322860236,3.3036920293282575,-0.028977610759040484,-0.0689686507402788,0.0021033208380900614,0.010471435557131491,-0.07352631360171245,0.10135568719779114
140,LPSgamma_clusteringcoefficient,3.289745504721979,3.1528473245649056,3.4235491824822533,-0.08876260831120497,-0.15730704267581402,-0.039348181112525304,-0.0078060006156223626,-0.12349056555161204,0.04729022919044937
141,LPSgamma_nodestrength,3.21708758012173,3.0945858940943594,3.3266140468060748,-0.032810288798264864,-0.08815998646457379,-0.001300093176906103,0.0743333025046071,0.004786782190942994,0.1284661632546852
142,LPStheta_betwcentr,3.188632533364749,3.092139760621229,3.2843885474997636,-0.01626037719087925,-0.04114573437733354,0.007677564215839622,-0.0014981629989109096,-0.0693843414693796,0.10083194608782176
143,LPStheta_clusteringcoefficient,3.236012595738174,3.1394466736003954,3.310236284436085,-0.05131136463610142,-0.09038602046681726,-0.007393479511816348,-0.016337522969818816,-0.08768517559846427,0.08534474332714578
144,LPStheta_nodestrength,3.254976515691796,3.148413376845748,3.3329312582327293,-0.07304489243060786,-0.10482734339955735,-0.032391128609951636,-0.09545871648225518,-0.1766516452450913,-0.023855360560477004
145,LT95Alpha,3.2744745203874244,3.1217192385348085,3.422982070997742,-0.07518934803666266,-0.14036126918790387,-0.03514928218203822,-0.015127412693138713,-0.07403305626522727,0.061478145934518565
146,LT95Beta,3.342246415188397,3.2139927170510036,3.4226770411545004,-0.12514273945244614,-0.17913933519638797,-0.06403787729759963,-0.16138485729808955,-0.2500959678846283,-0.08306733951389747
147,LT95Delta,3.2008504178992965,3.1032457108553126,3.3161893221347682,-0.0479517457302312,-0.07190139648938437,-0.021921383099929803,-0.06935655869661095,-0.15988008258067324,0.013108004861023832
148,LT95Gamma,3.1781713732185732,3.0621078414110436,3.3234907087571997,-0.014487884620196567,-0.08674947947213174,0.00801214528191399,0.07018026697166886,-0.03429755685681257,0.12910827620489482
149,LT95Theta,3.2719062755178827,3.1781206376440063,3.4279104020621207,-0.08902408703645281,-0.15360658362759416,-0.03442723834561667,-0.07663443879112485,-0.12152248991993371,0.05789079917390007
150,LyapExp,3.174819303790013,3.0745847619734907,3.2750429064438547,-0.015254204823098472,-0.054391934425231325,0.013314235050999462,0.06928924171866456,0.006617540697975585,0.1426756062404574
151,LZC_exhaustive,3.220219715080624,3.0933393622428897,3.3426398706928664,-0.04798516142159992,-0.09617261625889828,-0.0033074781862379443,0.06785950225534287,-0.018361346068263888,0.14528637508677922
152,LZC_primitive,3.223543028418754,3.0967541604439175,3.342670971618243,-0.03806829685998714,-0.1033310854094967,-0.0027046217790050175,0.08135038877687407,-0.013126715793283516,0.13838044875566088
153,Microstates_Temp_Param,3.2841578201062642,3.151111547219957,3.4027814489617305,-0.06716307800180277,-0.1472319978947007,-0.03278753986218813,0.046870373883180334,-0.044199406688127135,0.11372820981010374
154,Microstates_Transitions,3.198298061850375,3.0712891775168294,3.3153067960218334,-0.021376967931401203,-0.09309678007186378,0.027209759393922867,0.1273451683673218,0.023476933709701393,0.20056910103070252
155,Mobility,3.2485956110696748,3.0916720406761833,3.3459749366789153,-0.04750537243945585,-0.10629106613229283,-0.009752263041662435,0.05344134817816695,-0.0034627481550878504,0.12039302256671229
156,rEEG_asymmetry_Alpha,3.2477690961538332,3.1201524404289342,3.3609236166625243,-0.05676525088683182,-0.10409037878679306,-0.025588679027100825,-0.08088355579171537,-0.17375092363404782,0.01911181555431323
157,rEEG_asymmetry_Beta,3.2374067022123905,3.1395831854742653,3.3075795308094857,-0.06214320220237879,-0.08260702638777512,-0.03169409808810797,-0.10117869152258502,-0.13879024098535497,-0.03439113270008911
158,rEEG_asymmetry_Delta,3.226673620847695,3.132036876059163,3.3657359142795618,-0.05558187882437082,-0.08757329141607151,-0.02947592299263846,-0.073714804879178,-0.14878530370258863,-0.009655075513236975
159,rEEG_asymmetry_Gamma,3.2902761561421308,3.1300662937207084,3.3553478514206434,-0.06966937615055824,-0.11027721597006401,-0.033368349930142094,-0.07621865033441924,-0.15621422627745468,0.016977936620052057
160,rEEG_asymmetry_Theta,3.1780620389951975,3.0923388186066303,3.304857010398152,-0.03251129687268095,-0.06313013181499488,-0.0032227356411700936,-0.004126142814746922,-0.0759766673013982,0.07957971573946793
161,rEEG_CV_Alpha,3.199041522154962,3.1258715671131245,3.2972188995861726,-0.058064342993958684,-0.09673236920001771,-0.004233739128947284,-0.009295210546166,-0.07745611345640305,0.09914991478751929
162,rEEG_CV_Beta,3.283744596026852,3.1885254843590856,3.381809291296266,-0.09157809799875816,-0.1351393937512731,-0.04189043511975349,-0.10893208826509487,-0.18146038662037142,-0.022156638186463063
163,rEEG_CV_Delta,3.274213650237842,3.178705955705702,3.404035749245145,-0.08498556437915394,-0.12092987777386349,-0.0537465148400299,-0.12117113337965459,-0.18222810001611542,-0.05712375485899393
164,rEEG_CV_Gamma,3.3232561529639546,3.1984755403362684,3.4618658708240546,-0.12217679160744432,-0.1658962372951438,-0.08386329555287175,-0.17941118800613542,-0.24398999023178816,-0.0848091097952314
165,rEEG_CV_Theta,3.204999643151406,3.122771732610707,3.318342900871491,-0.044170398724690196,-0.09459628989502677,-0.006442452895656536,0.012362239173632977,-0.07319256956299766,0.09177180828763513
166,RQA_determinism,3.1978664090417492,3.0904868103533145,3.3549904238677186,-0.03833003674944502,-0.09616839370197366,0.004383650994139732,0.07056381206381984,-0.00846598830376474,0.1479261712511842
167,RQA_entropy,3.163507110949949,3.0714437888450985,3.2561015656724535,-0.02352201741731874,-0.04709174346760475,0.014562034977949945,0.08676787511046406,0.013327689962821753,0.14574383685742023
168,RQA_laminarity,3.195227410365094,3.0653622182381564,3.3167372355217655,-0.020878236971554,-0.07169054892196602,0.019223392718083432,0.12009109516185824,0.04273037799422676,0.17911808888793526
169,RQA_max_diag,3.1096582292675112,3.0016955830436656,3.2633937470034913,0.011470423769349203,-0.057633658133299515,0.06047492086475176,0.17035338585951443,0.07880049820109279,0.25322035748732585
170,RQA_max_vert,3.2255464604743738,3.11575585069767,3.3267710353501054,-0.05350012698065065,-0.10869903136566517,-0.001488932921522912,0.013979235379725407,-0.023904542440581704,0.12065667371165693
171,RQA_mean_diag,3.1832788547884165,3.07285816572178,3.2954012354913482,-0.022882788341794136,-0.05930079258151122,0.011528364924619228,0.05962706707840912,-0.002356789291563235,0.1304332816933301
172,RQA_rte,3.2609933873083508,3.128993834252979,3.3630709587021834,-0.0751288005380405,-0.12242128037801792,-0.028831468983198605,-0.013231731793960873,-0.06325122436030242,0.061971696794440055
173,RQA_trappingtime,3.187582692956094,3.107151711147111,3.3443437072022117,-0.03933616901727233,-0.09659122697132866,0.004823768810612555,0.05638392792525601,-0.02124829542468406,0.15024965830774417
174,SampEn,3.2362569742070892,3.158365812231643,3.3883782342927735,-0.08115975840574496,-0.13299390108878706,-0.012887926345717005,0.020483397516668847,-0.0594080277882569,0.10967756876982925
175,SE_Alpha,3.2550670370250714,3.1885254892905466,3.3703814927203064,-0.0752679937635573,-0.13458793443408246,-0.03736509401189814,0.017026919624107406,-0.05901000909501329,0.045923768823575906
176,SE_Beta,3.251744656259556,3.144009497190176,3.3879064766022706,-0.07576638336041042,-0.10722817158305031,-0.03656880874124596,-0.08080550744799553,-0.14509022813648279,0.030431881803625466
177,SE_Delta,3.213662678912377,3.1243115436530524,3.359815214274675,-0.0430212804133594,-0.09360026101241403,-0.022670162057035703,-0.02396502364677014,-0.09832635198794856,0.028238991545668193
178,SE_Gamma,3.151121404229343,2.9765925811369676,3.2720990921981015,-0.0022404540853490085,-0.04938666549893461,0.052969902740511804,0.14317448758666468,0.07258183138844274,0.24065819505954944
179,SE_Theta,3.2363185917589328,3.1533807117445636,3.337110882150358,-0.057358307969839095,-0.10423753063281493,-0.020741656229049166,-0.033493946760049194,-0.1266199313011671,0.04053181014357783
180,slor_alpha,3.1871453254454387,3.038719461245569,3.3213886895954294,-0.025446889646968285,-0.08124767411825518,0.016777036866038958,0.08627834403350407,0.007528720210265982,0.1659066315322515
181,slor_beta,3.207511438323233,3.0542435846861204,3.3468133188871665,-0.021127835405417406,-0.11183142608027286,0.021293932306617802,0.10350936500522158,-0.013330444555090151,0.18453124127094672
182,slor_delta,3.1954445431412055,3.0615209516866866,3.317349324833519,-0.020775658643611083,-0.0825781808160424,0.021075106105357455,0.10466517928844757,0.031874716639081535,0.18192564721910393
183,slor_gamma,3.2523150041229427,3.106280326213712,3.357718546138223,-0.06002874047038287,-0.11151096395388083,-0.012366325896619401,0.02490773134120062,-0.02932866712503787,0.11060987590605567
184,slor_theta,3.234519906649033,3.0892483827265833,3.3295308003300264,-0.05083139516381918,-0.10858950253402305,0.024162856451989595,0.061968123727701455,-0.025003343811600593,0.18320590165656875
185,Theta,3.2560146232011777,3.1523315799858658,3.3703593504735596,-0.07094072284692876,-0.11641691225066808,-0.040683980748122295,0.009357479746838347,-0.08125579234593486,0.05421068671830308
186,thetaPh_alphaAmp,3.1647062281849956,3.0399352016095547,3.2492431875484407,-0.013295671952263666,-0.049085846024626345,0.022480295958295288,0.07413749712463061,0.010055066335837439,0.15431354839006076
187,thetaPh_betaAmp,3.1833828736236844,3.0868340688499805,3.325337889289287,-0.03544020684870852,-0.06224146844957745,-0.0074752037223976275,0.0027434445151941766,-0.07158354137938525,0.07799692707657738
188,thetaPh_gammaAmp,3.2224778875219373,3.1094909769313617,3.320085513659445,-0.05253181543501484,-0.08433483529691244,-0.017461063255407028,-0.04319832379768384,-0.1172431932601409,0.03526143561596774
189,WT95Alpha,3.193170783656937,3.059971908006633,3.3352644658122665,-0.01898724774824956,-0.09569622131536426,0.015981856024424285,0.10265834938964262,0.01964161392624409,0.16550158441410656
190,WT95Beta,3.2214195467586393,3.1290664842593907,3.2872799413540674,-0.026471506614386242,-0.09037268037240231,0.009469994036476692,0.04655994451277294,-0.06268630136618387,0.12811551888269618
191,WT95Delta,3.213158926332153,3.1394913211135833,3.326426095190868,-0.05420365140031591,-0.09232534653790808,-0.030197118114103194,-0.08971492791129486,-0.17467410388190008,-0.029975097121406828
192,WT95Gamma,3.1718755145227124,3.082113052987454,3.3111560271769416,-0.023365098458511202,-0.08051404596623163,0.018590669327963133,0.07245432368757283,-0.0318390844524919,0.15855731066026052
193,WT95Theta,3.1790431763992055,3.09236205010216,3.2989048465723525,-0.022932182688104596,-0.0814226441112944,0.027014676527137516,0.08163360079552995,0.010337404105592859,0.1835788636249361
